signup_day,days_since_signup,events_per_user
2025-02-06 00:00:00,58,10.615384615384615
2025-02-06 00:00:00,59,12.846153846153847
2025-02-06 00:00:00,60,12.23076923076923
2025-02-06 00:00:00,61,10.615384615384615
2025-02-06 00:00:00,62,10.307692307692308
2025-02-06 00:00:00,63,10.923076923076923
2025-02-06 00:00:00,64,9.846153846153847
2025-02-06 00:00:00,65,10.923076923076923
2025-02-06 00:00:00,66,11.538461538461538
2025-02-06 00:00:00,67,11.076923076923077
2025-02-06 00:00:00,68,9.76923076923077
2025-02-06 00:00:00,69,10.23076923076923
2025-02-06 00:00:00,70,10.23076923076923
2025-02-06 00:00:00,71,10.307692307692308
2025-02-06 00:00:00,72,12.76923076923077
2025-02-06 00:00:00,73,10.615384615384615
2025-02-06 00:00:00,74,11.076923076923077
2025-02-06 00:00:00,75,11.76923076923077
2025-02-06 00:00:00,76,10.461538461538462
2025-02-06 00:00:00,77,9.153846153846153
2025-02-06 00:00:00,78,10.538461538461538
2025-02-06 00:00:00,79,9.307692307692308
2025-02-06 00:00:00,80,10.461538461538462
2025-02-06 00:00:00,81,9.923076923076923
2025-02-06 00:00:00,82,12.23076923076923
2025-02-06 00:00:00,83,10.461538461538462
2025-02-06 00:00:00,84,9.76923076923077
2025-02-06 00:00:00,85,11.076923076923077
2025-02-06 00:00:00,86,11.307692307692308
2025-02-06 00:00:00,87,10.0
2025-02-06 00:00:00,88,11.307692307692308
2025-02-06 00:00:00,89,10.615384615384615
2025-02-06 00:00:00,90,9.76923076923077
2025-02-06 00:00:00,91,9.538461538461538
2025-02-06 00:00:00,92,9.615384615384615
2025-02-06 00:00:00,93,11.615384615384615
2025-02-06 00:00:00,94,9.307692307692308
2025-02-06 00:00:00,95,9.538461538461538
2025-02-06 00:00:00,96,9.923076923076923
2025-02-06 00:00:00,97,9.76923076923077
2025-02-06 00:00:00,98,9.923076923076923
2025-02-06 00:00:00,99,8.153846153846153
2025-02-06 00:00:00,100,11.23076923076923
2025-02-06 00:00:00,101,8.615384615384615
2025-02-06 00:00:00,102,9.076923076923077
2025-02-06 00:00:00,103,9.384615384615385
2025-02-06 00:00:00,104,7.846153846153846
2025-02-06 00:00:00,105,10.615384615384615
2025-02-06 00:00:00,106,7.538461538461538
2025-02-06 00:00:00,107,8.307692307692308
2025-02-06 00:00:00,108,7.6923076923076925
2025-02-06 00:00:00,109,6.461538461538462
2025-02-06 00:00:00,110,8.923076923076923
2025-02-06 00:00:00,111,7.153846153846154
2025-02-06 00:00:00,112,8.461538461538462
2025-02-06 00:00:00,113,6.538461538461538
2025-02-06 00:00:00,114,6.153846153846154
2025-02-06 00:00:00,115,6.769230769230769
2025-02-06 00:00:00,116,6.3076923076923075
2025-02-06 00:00:00,117,6.384615384615385
2025-02-06 00:00:00,118,6.3076923076923075
2025-02-06 00:00:00,119,6.538461538461538
2025-02-06 00:00:00,120,5.153846153846154
2025-02-06 00:00:00,121,4.538461538461538
2025-02-06 00:00:00,122,5.153846153846154
2025-02-06 00:00:00,123,5.0
2025-02-06 00:00:00,124,4.833333333333333
2025-02-06 00:00:00,125,3.769230769230769
2025-02-06 00:00:00,126,4.846153846153846
2025-02-06 00:00:00,127,4.384615384615385
2025-02-06 00:00:00,128,4.0
2025-02-06 00:00:00,129,4.083333333333333
2025-02-06 00:00:00,130,3.6153846153846154
2025-02-06 00:00:00,131,3.8333333333333335
2025-02-06 00:00:00,132,3.3846153846153846
2025-02-06 00:00:00,133,3.6153846153846154
2025-02-06 00:00:00,134,2.3333333333333335
2025-02-06 00:00:00,135,3.090909090909091
2025-02-06 00:00:00,136,2.0
2025-02-06 00:00:00,137,2.9
2025-02-06 00:00:00,138,3.3636363636363638
2025-02-06 00:00:00,139,2.5
2025-02-06 00:00:00,140,2.2
2025-02-06 00:00:00,141,2.0
2025-02-06 00:00:00,142,2.0
2025-02-06 00:00:00,143,1.875
2025-02-06 00:00:00,144,1.9
2025-02-06 00:00:00,145,1.4285714285714286
2025-02-06 00:00:00,146,1.625
2025-02-06 00:00:00,147,1.6
2025-02-06 00:00:00,148,1.2
2025-02-06 00:00:00,149,1.4
2025-02-07 00:00:00,0,1.1111111111111112
2025-02-07 00:00:00,1,1.1428571428571428
2025-02-07 00:00:00,2,1.4444444444444444
2025-02-07 00:00:00,3,1.3333333333333333
2025-02-07 00:00:00,4,1.2727272727272727
2025-02-07 00:00:00,5,1.2
2025-02-07 00:00:00,6,1.6875
2025-02-07 00:00:00,7,2.0
2025-02-07 00:00:00,8,1.9411764705882353
2025-02-07 00:00:00,9,2.5294117647058822
2025-02-07 00:00:00,10,2.411764705882353
2025-02-07 00:00:00,11,2.9411764705882355
2025-02-07 00:00:00,12,2.388888888888889
2025-02-07 00:00:00,13,3.0588235294117645
2025-02-07 00:00:00,14,3.0625
2025-02-07 00:00:00,15,3.3125
2025-02-07 00:00:00,16,3.466666666666667
2025-02-07 00:00:00,17,3.125
2025-02-07 00:00:00,18,3.3125
2025-02-07 00:00:00,19,4.176470588235294
2025-02-07 00:00:00,20,3.3333333333333335
2025-02-07 00:00:00,21,4.3125
2025-02-07 00:00:00,22,4.277777777777778
2025-02-07 00:00:00,23,4.6875
2025-02-07 00:00:00,24,4.352941176470588
2025-02-07 00:00:00,25,4.5
2025-02-07 00:00:00,26,5.388888888888889
2025-02-07 00:00:00,27,5.222222222222222
2025-02-07 00:00:00,28,5.055555555555555
2025-02-07 00:00:00,29,5.722222222222222
2025-02-07 00:00:00,30,6.555555555555555
2025-02-07 00:00:00,31,6.5
2025-02-07 00:00:00,32,6.5
2025-02-07 00:00:00,33,5.388888888888889
2025-02-07 00:00:00,34,6.888888888888889
2025-02-07 00:00:00,35,7.882352941176471
2025-02-07 00:00:00,36,7.888888888888889
2025-02-07 00:00:00,37,7.555555555555555
2025-02-07 00:00:00,38,6.333333333333333
2025-02-07 00:00:00,39,8.61111111111111
2025-02-07 00:00:00,40,7.888888888888889
2025-02-07 00:00:00,41,8.166666666666666
2025-02-07 00:00:00,42,7.722222222222222
2025-02-07 00:00:00,43,7.777777777777778
2025-02-07 00:00:00,44,9.38888888888889
2025-02-07 00:00:00,45,9.222222222222221
2025-02-07 00:00:00,46,9.38888888888889
2025-02-07 00:00:00,47,8.777777777777779
2025-02-07 00:00:00,48,11.166666666666666
2025-02-07 00:00:00,49,10.0
2025-02-07 00:00:00,50,10.277777777777779
2025-02-07 00:00:00,51,11.166666666666666
2025-02-07 00:00:00,52,10.38888888888889
2025-02-07 00:00:00,53,10.0
2025-02-07 00:00:00,54,10.333333333333334
2025-02-07 00:00:00,55,10.5
2025-02-07 00:00:00,56,10.444444444444445
2025-02-07 00:00:00,57,10.777777777777779
2025-02-07 00:00:00,58,11.055555555555555
2025-02-07 00:00:00,59,11.055555555555555
2025-02-07 00:00:00,60,12.777777777777779
2025-02-07 00:00:00,61,10.444444444444445
2025-02-07 00:00:00,62,11.5
2025-02-07 00:00:00,63,11.61111111111111
2025-02-07 00:00:00,64,12.0
2025-02-07 00:00:00,65,10.944444444444445
2025-02-07 00:00:00,66,12.055555555555555
2025-02-07 00:00:00,67,10.777777777777779
2025-02-07 00:00:00,68,12.11111111111111
2025-02-07 00:00:00,69,11.722222222222221
2025-02-07 00:00:00,70,12.61111111111111
2025-02-07 00:00:00,71,11.61111111111111
2025-02-07 00:00:00,72,12.555555555555555
2025-02-07 00:00:00,73,12.11111111111111
2025-02-07 00:00:00,74,12.38888888888889
2025-02-07 00:00:00,75,12.0
2025-02-07 00:00:00,76,12.055555555555555
2025-02-07 00:00:00,77,10.555555555555555
2025-02-07 00:00:00,78,11.38888888888889
2025-02-07 00:00:00,79,10.944444444444445
2025-02-07 00:00:00,80,11.833333333333334
2025-02-07 00:00:00,81,11.777777777777779
2025-02-07 00:00:00,82,11.055555555555555
2025-02-07 00:00:00,83,11.833333333333334
2025-02-07 00:00:00,84,10.666666666666666
2025-02-07 00:00:00,85,12.222222222222221
2025-02-07 00:00:00,86,11.11111111111111
2025-02-07 00:00:00,87,11.11111111111111
2025-02-07 00:00:00,88,11.944444444444445
2025-02-07 00:00:00,89,12.0
2025-02-07 00:00:00,90,9.88888888888889
2025-02-07 00:00:00,91,10.88888888888889
2025-02-07 00:00:00,92,10.555555555555555
2025-02-07 00:00:00,93,12.11111111111111
2025-02-07 00:00:00,94,12.333333333333334
2025-02-07 00:00:00,95,11.666666666666666
2025-02-07 00:00:00,96,10.61111111111111
2025-02-07 00:00:00,97,10.0
2025-02-07 00:00:00,98,10.722222222222221
2025-02-07 00:00:00,99,9.777777777777779
2025-02-07 00:00:00,100,8.5
2025-02-07 00:00:00,101,9.38888888888889
2025-02-07 00:00:00,102,9.5
2025-02-07 00:00:00,103,9.666666666666666
2025-02-07 00:00:00,104,8.222222222222221
2025-02-07 00:00:00,105,9.333333333333334
2025-02-07 00:00:00,106,8.444444444444445
2025-02-07 00:00:00,107,8.222222222222221
2025-02-07 00:00:00,108,8.222222222222221
2025-02-07 00:00:00,109,7.222222222222222
2025-02-07 00:00:00,110,7.833333333333333
2025-02-07 00:00:00,111,6.833333333333333
2025-02-07 00:00:00,112,8.055555555555555
2025-02-07 00:00:00,113,7.411764705882353
2025-02-07 00:00:00,114,6.666666666666667
2025-02-07 00:00:00,115,6.722222222222222
2025-02-07 00:00:00,116,7.722222222222222
2025-02-07 00:00:00,117,6.555555555555555
2025-02-07 00:00:00,118,5.666666666666667
2025-02-07 00:00:00,119,5.529411764705882
2025-02-07 00:00:00,120,4.5
2025-02-07 00:00:00,121,5.055555555555555
2025-02-07 00:00:00,122,4.444444444444445
2025-02-07 00:00:00,123,4.277777777777778
2025-02-07 00:00:00,124,4.222222222222222
2025-02-07 00:00:00,125,4.117647058823529
2025-02-07 00:00:00,126,3.9411764705882355
2025-02-07 00:00:00,127,3.611111111111111
2025-02-07 00:00:00,128,3.235294117647059
2025-02-07 00:00:00,129,3.6875
2025-02-07 00:00:00,130,3.8666666666666667
2025-02-07 00:00:00,131,3.125
2025-02-07 00:00:00,132,3.5
2025-02-07 00:00:00,133,3.3529411764705883
2025-02-07 00:00:00,134,3.1176470588235294
2025-02-07 00:00:00,135,2.625
2025-02-07 00:00:00,136,1.8
2025-02-07 00:00:00,137,2.176470588235294
2025-02-07 00:00:00,138,2.1538461538461537
2025-02-07 00:00:00,139,2.1176470588235294
2025-02-07 00:00:00,140,2.4166666666666665
2025-02-07 00:00:00,141,1.7777777777777777
2025-02-07 00:00:00,142,1.6
2025-02-07 00:00:00,143,1.5
2025-02-07 00:00:00,144,1.2857142857142858
2025-02-07 00:00:00,145,1.5555555555555556
2025-02-07 00:00:00,146,1.3
2025-02-07 00:00:00,147,1.1666666666666667
2025-02-07 00:00:00,148,1.0
2025-02-08 00:00:00,0,1.2380952380952381
2025-02-08 00:00:00,1,1.4444444444444444
2025-02-08 00:00:00,2,1.4545454545454546
2025-02-08 00:00:00,3,1.7692307692307692
2025-02-08 00:00:00,4,1.7142857142857142
2025-02-08 00:00:00,5,2.3636363636363638
2025-02-08 00:00:00,6,1.875
2025-02-08 00:00:00,7,1.875
2025-02-08 00:00:00,8,1.7058823529411764
2025-02-08 00:00:00,9,2.1666666666666665
2025-02-08 00:00:00,10,2.6666666666666665
2025-02-08 00:00:00,11,2.5789473684210527
2025-02-08 00:00:00,12,2.6666666666666665
2025-02-08 00:00:00,13,3.764705882352941
2025-02-08 00:00:00,14,3.1666666666666665
2025-02-08 00:00:00,15,3.619047619047619
2025-02-08 00:00:00,16,3.857142857142857
2025-02-08 00:00:00,17,4.05
2025-02-08 00:00:00,18,3.857142857142857
2025-02-08 00:00:00,19,4.0476190476190474
2025-02-08 00:00:00,20,3.2857142857142856
2025-02-08 00:00:00,21,3.6315789473684212
2025-02-08 00:00:00,22,3.6
2025-02-08 00:00:00,23,4.142857142857143
2025-02-08 00:00:00,24,4.0
2025-02-08 00:00:00,25,4.476190476190476
2025-02-08 00:00:00,26,4.857142857142857
2025-02-08 00:00:00,27,5.666666666666667
2025-02-08 00:00:00,28,6.0
2025-02-08 00:00:00,29,6.238095238095238
2025-02-08 00:00:00,30,7.0476190476190474
2025-02-08 00:00:00,31,7.380952380952381
2025-02-08 00:00:00,32,7.095238095238095
2025-02-08 00:00:00,33,7.619047619047619
2025-02-08 00:00:00,34,6.9523809523809526
2025-02-08 00:00:00,35,7.428571428571429
2025-02-08 00:00:00,36,7.476190476190476
2025-02-08 00:00:00,37,7.428571428571429
2025-02-08 00:00:00,38,10.0
2025-02-08 00:00:00,39,8.523809523809524
2025-02-08 00:00:00,40,8.80952380952381
2025-02-08 00:00:00,41,7.857142857142857
2025-02-08 00:00:00,42,8.857142857142858
2025-02-08 00:00:00,43,8.095238095238095
2025-02-08 00:00:00,44,8.761904761904763
2025-02-08 00:00:00,45,8.476190476190476
2025-02-08 00:00:00,46,9.714285714285714
2025-02-08 00:00:00,47,9.095238095238095
2025-02-08 00:00:00,48,9.80952380952381
2025-02-08 00:00:00,49,10.285714285714286
2025-02-08 00:00:00,50,9.857142857142858
2025-02-08 00:00:00,51,8.7
2025-02-08 00:00:00,52,9.476190476190476
2025-02-08 00:00:00,53,11.476190476190476
2025-02-08 00:00:00,54,9.80952380952381
2025-02-08 00:00:00,55,9.761904761904763
2025-02-08 00:00:00,56,11.857142857142858
2025-02-08 00:00:00,57,12.285714285714286
2025-02-08 00:00:00,58,11.523809523809524
2025-02-08 00:00:00,59,10.761904761904763
2025-02-08 00:00:00,60,10.857142857142858
2025-02-08 00:00:00,61,10.238095238095237
2025-02-08 00:00:00,62,11.666666666666666
2025-02-08 00:00:00,63,10.714285714285714
2025-02-08 00:00:00,64,10.904761904761905
2025-02-08 00:00:00,65,10.714285714285714
2025-02-08 00:00:00,66,11.333333333333334
2025-02-08 00:00:00,67,12.238095238095237
2025-02-08 00:00:00,68,10.095238095238095
2025-02-08 00:00:00,69,11.666666666666666
2025-02-08 00:00:00,70,9.523809523809524
2025-02-08 00:00:00,71,11.857142857142858
2025-02-08 00:00:00,72,9.666666666666666
2025-02-08 00:00:00,73,11.666666666666666
2025-02-08 00:00:00,74,10.285714285714286
2025-02-08 00:00:00,75,12.047619047619047
2025-02-08 00:00:00,76,11.333333333333334
2025-02-08 00:00:00,77,10.285714285714286
2025-02-08 00:00:00,78,11.19047619047619
2025-02-08 00:00:00,79,11.571428571428571
2025-02-08 00:00:00,80,10.333333333333334
2025-02-08 00:00:00,81,12.761904761904763
2025-02-08 00:00:00,82,10.0
2025-02-08 00:00:00,83,11.19047619047619
2025-02-08 00:00:00,84,11.333333333333334
2025-02-08 00:00:00,85,11.0
2025-02-08 00:00:00,86,11.476190476190476
2025-02-08 00:00:00,87,11.142857142857142
2025-02-08 00:00:00,88,11.19047619047619
2025-02-08 00:00:00,89,9.761904761904763
2025-02-08 00:00:00,90,11.714285714285714
2025-02-08 00:00:00,91,9.761904761904763
2025-02-08 00:00:00,92,10.714285714285714
2025-02-08 00:00:00,93,9.476190476190476
2025-02-08 00:00:00,94,10.0
2025-02-08 00:00:00,95,10.904761904761905
2025-02-08 00:00:00,96,9.904761904761905
2025-02-08 00:00:00,97,8.952380952380953
2025-02-08 00:00:00,98,10.619047619047619
2025-02-08 00:00:00,99,8.761904761904763
2025-02-08 00:00:00,100,9.476190476190476
2025-02-08 00:00:00,101,9.19047619047619
2025-02-08 00:00:00,102,7.761904761904762
2025-02-08 00:00:00,103,8.0
2025-02-08 00:00:00,104,8.571428571428571
2025-02-08 00:00:00,105,8.952380952380953
2025-02-08 00:00:00,106,7.142857142857143
2025-02-08 00:00:00,107,7.476190476190476
2025-02-08 00:00:00,108,8.571428571428571
2025-02-08 00:00:00,109,7.714285714285714
2025-02-08 00:00:00,110,7.142857142857143
2025-02-08 00:00:00,111,7.380952380952381
2025-02-08 00:00:00,112,6.761904761904762
2025-02-08 00:00:00,113,6.809523809523809
2025-02-08 00:00:00,114,5.904761904761905
2025-02-08 00:00:00,115,6.380952380952381
2025-02-08 00:00:00,116,5.35
2025-02-08 00:00:00,117,6.333333333333333
2025-02-08 00:00:00,118,4.65
2025-02-08 00:00:00,119,5.571428571428571
2025-02-08 00:00:00,120,4.9523809523809526
2025-02-08 00:00:00,121,4.333333333333333
2025-02-08 00:00:00,122,4.1
2025-02-08 00:00:00,123,4.333333333333333
2025-02-08 00:00:00,124,4.666666666666667
2025-02-08 00:00:00,125,4.142857142857143
2025-02-08 00:00:00,126,4.380952380952381
2025-02-08 00:00:00,127,3.9523809523809526
2025-02-08 00:00:00,128,3.0
2025-02-08 00:00:00,129,3.1
2025-02-08 00:00:00,130,3.45
2025-02-08 00:00:00,131,2.6842105263157894
2025-02-08 00:00:00,132,2.1578947368421053
2025-02-08 00:00:00,133,2.6315789473684212
2025-02-08 00:00:00,134,3.1176470588235294
2025-02-08 00:00:00,135,2.3157894736842106
2025-02-08 00:00:00,136,2.411764705882353
2025-02-08 00:00:00,137,1.4
2025-02-08 00:00:00,138,2.2666666666666666
2025-02-08 00:00:00,139,2.0625
2025-02-08 00:00:00,140,1.375
2025-02-08 00:00:00,141,2.3333333333333335
2025-02-08 00:00:00,142,1.5454545454545454
2025-02-08 00:00:00,143,1.375
2025-02-08 00:00:00,144,1.5
2025-02-08 00:00:00,145,1.2
2025-02-08 00:00:00,146,1.25
2025-02-08 00:00:00,147,1.0
2025-02-08 00:00:00,148,2.0
2025-02-09 00:00:00,0,1.1428571428571428
2025-02-09 00:00:00,1,1.3636363636363635
2025-02-09 00:00:00,2,1.8
2025-02-09 00:00:00,3,1.5384615384615385
2025-02-09 00:00:00,4,1.9333333333333333
2025-02-09 00:00:00,5,2.25
2025-02-09 00:00:00,6,2.3333333333333335
2025-02-09 00:00:00,7,2.466666666666667
2025-02-09 00:00:00,8,3.2
2025-02-09 00:00:00,9,2.1875
2025-02-09 00:00:00,10,2.1578947368421053
2025-02-09 00:00:00,11,2.7058823529411766
2025-02-09 00:00:00,12,2.5
2025-02-09 00:00:00,13,3.0
2025-02-09 00:00:00,14,3.15
2025-02-09 00:00:00,15,3.3
2025-02-09 00:00:00,16,3.6666666666666665
2025-02-09 00:00:00,17,3.611111111111111
2025-02-09 00:00:00,18,3.3157894736842106
2025-02-09 00:00:00,19,3.9047619047619047
2025-02-09 00:00:00,20,4.25
2025-02-09 00:00:00,21,3.8947368421052633
2025-02-09 00:00:00,22,4.285714285714286
2025-02-09 00:00:00,23,3.9047619047619047
2025-02-09 00:00:00,24,4.45
2025-02-09 00:00:00,25,4.666666666666667
2025-02-09 00:00:00,26,5.0476190476190474
2025-02-09 00:00:00,27,5.523809523809524
2025-02-09 00:00:00,28,5.761904761904762
2025-02-09 00:00:00,29,6.714285714285714
2025-02-09 00:00:00,30,6.476190476190476
2025-02-09 00:00:00,31,6.857142857142857
2025-02-09 00:00:00,32,7.809523809523809
2025-02-09 00:00:00,33,7.476190476190476
2025-02-09 00:00:00,34,6.761904761904762
2025-02-09 00:00:00,35,6.714285714285714
2025-02-09 00:00:00,36,8.0
2025-02-09 00:00:00,37,6.904761904761905
2025-02-09 00:00:00,38,8.0
2025-02-09 00:00:00,39,7.476190476190476
2025-02-09 00:00:00,40,7.142857142857143
2025-02-09 00:00:00,41,7.9523809523809526
2025-02-09 00:00:00,42,8.047619047619047
2025-02-09 00:00:00,43,8.761904761904763
2025-02-09 00:00:00,44,8.476190476190476
2025-02-09 00:00:00,45,9.428571428571429
2025-02-09 00:00:00,46,8.761904761904763
2025-02-09 00:00:00,47,8.80952380952381
2025-02-09 00:00:00,48,10.333333333333334
2025-02-09 00:00:00,49,9.80952380952381
2025-02-09 00:00:00,50,8.857142857142858
2025-02-09 00:00:00,51,11.047619047619047
2025-02-09 00:00:00,52,9.476190476190476
2025-02-09 00:00:00,53,11.238095238095237
2025-02-09 00:00:00,54,9.761904761904763
2025-02-09 00:00:00,55,11.047619047619047
2025-02-09 00:00:00,56,10.380952380952381
2025-02-09 00:00:00,57,11.238095238095237
2025-02-09 00:00:00,58,11.095238095238095
2025-02-09 00:00:00,59,9.857142857142858
2025-02-09 00:00:00,60,12.619047619047619
2025-02-09 00:00:00,61,11.095238095238095
2025-02-09 00:00:00,62,11.904761904761905
2025-02-09 00:00:00,63,10.238095238095237
2025-02-09 00:00:00,64,10.142857142857142
2025-02-09 00:00:00,65,11.476190476190476
2025-02-09 00:00:00,66,9.857142857142858
2025-02-09 00:00:00,67,11.238095238095237
2025-02-09 00:00:00,68,11.19047619047619
2025-02-09 00:00:00,69,11.761904761904763
2025-02-09 00:00:00,70,11.666666666666666
2025-02-09 00:00:00,71,9.952380952380953
2025-02-09 00:00:00,72,10.666666666666666
2025-02-09 00:00:00,73,10.380952380952381
2025-02-09 00:00:00,74,11.333333333333334
2025-02-09 00:00:00,75,11.238095238095237
2025-02-09 00:00:00,76,12.238095238095237
2025-02-09 00:00:00,77,12.095238095238095
2025-02-09 00:00:00,78,10.80952380952381
2025-02-09 00:00:00,79,11.666666666666666
2025-02-09 00:00:00,80,10.619047619047619
2025-02-09 00:00:00,81,11.19047619047619
2025-02-09 00:00:00,82,10.857142857142858
2025-02-09 00:00:00,83,10.047619047619047
2025-02-09 00:00:00,84,11.095238095238095
2025-02-09 00:00:00,85,10.095238095238095
2025-02-09 00:00:00,86,9.714285714285714
2025-02-09 00:00:00,87,11.380952380952381
2025-02-09 00:00:00,88,10.428571428571429
2025-02-09 00:00:00,89,10.80952380952381
2025-02-09 00:00:00,90,10.380952380952381
2025-02-09 00:00:00,91,10.142857142857142
2025-02-09 00:00:00,92,9.761904761904763
2025-02-09 00:00:00,93,9.952380952380953
2025-02-09 00:00:00,94,9.142857142857142
2025-02-09 00:00:00,95,10.285714285714286
2025-02-09 00:00:00,96,9.904761904761905
2025-02-09 00:00:00,97,8.80952380952381
2025-02-09 00:00:00,98,9.571428571428571
2025-02-09 00:00:00,99,8.714285714285714
2025-02-09 00:00:00,100,10.238095238095237
2025-02-09 00:00:00,101,8.952380952380953
2025-02-09 00:00:00,102,8.285714285714286
2025-02-09 00:00:00,103,8.238095238095237
2025-02-09 00:00:00,104,8.05
2025-02-09 00:00:00,105,7.666666666666667
2025-02-09 00:00:00,106,7.809523809523809
2025-02-09 00:00:00,107,6.9523809523809526
2025-02-09 00:00:00,108,8.0
2025-02-09 00:00:00,109,7.333333333333333
2025-02-09 00:00:00,110,7.428571428571429
2025-02-09 00:00:00,111,6.190476190476191
2025-02-09 00:00:00,112,8.095238095238095
2025-02-09 00:00:00,113,7.0476190476190474
2025-02-09 00:00:00,114,7.095238095238095
2025-02-09 00:00:00,115,6.190476190476191
2025-02-09 00:00:00,116,5.333333333333333
2025-02-09 00:00:00,117,4.857142857142857
2025-02-09 00:00:00,118,5.3
2025-02-09 00:00:00,119,4.857142857142857
2025-02-09 00:00:00,120,4.809523809523809
2025-02-09 00:00:00,121,4.190476190476191
2025-02-09 00:00:00,122,4.0
2025-02-09 00:00:00,123,4.285714285714286
2025-02-09 00:00:00,124,3.25
2025-02-09 00:00:00,125,4.380952380952381
2025-02-09 00:00:00,126,3.5
2025-02-09 00:00:00,127,2.9523809523809526
2025-02-09 00:00:00,128,3.2
2025-02-09 00:00:00,129,3.3333333333333335
2025-02-09 00:00:00,130,2.8
2025-02-09 00:00:00,131,3.388888888888889
2025-02-09 00:00:00,132,2.0952380952380953
2025-02-09 00:00:00,133,2.473684210526316
2025-02-09 00:00:00,134,2.65
2025-02-09 00:00:00,135,2.05
2025-02-09 00:00:00,136,2.5294117647058822
2025-02-09 00:00:00,137,2.235294117647059
2025-02-09 00:00:00,138,1.8823529411764706
2025-02-09 00:00:00,139,1.5333333333333334
2025-02-09 00:00:00,140,1.3076923076923077
2025-02-09 00:00:00,141,1.7857142857142858
2025-02-09 00:00:00,142,1.75
2025-02-09 00:00:00,143,1.4545454545454546
2025-02-09 00:00:00,144,1.3333333333333333
2025-02-09 00:00:00,145,1.4444444444444444
2025-02-09 00:00:00,146,1.0
2025-02-09 00:00:00,147,1.0
2025-02-10 00:00:00,0,1.3333333333333333
2025-02-10 00:00:00,1,2.0
2025-02-10 00:00:00,2,1.3333333333333333
2025-02-10 00:00:00,3,1.1666666666666667
2025-02-10 00:00:00,4,1.6
2025-02-10 00:00:00,5,2.8333333333333335
2025-02-10 00:00:00,6,1.8571428571428572
2025-02-10 00:00:00,7,2.5
2025-02-10 00:00:00,8,2.25
2025-02-10 00:00:00,9,2.6666666666666665
2025-02-10 00:00:00,10,2.4444444444444446
2025-02-10 00:00:00,11,3.25
2025-02-10 00:00:00,12,2.875
2025-02-10 00:00:00,13,3.5714285714285716
2025-02-10 00:00:00,14,3.3333333333333335
2025-02-10 00:00:00,15,3.5555555555555554
2025-02-10 00:00:00,16,3.0
2025-02-10 00:00:00,17,2.75
2025-02-10 00:00:00,18,2.4444444444444446
2025-02-10 00:00:00,19,4.75
2025-02-10 00:00:00,20,3.625
2025-02-10 00:00:00,21,3.2222222222222223
2025-02-10 00:00:00,22,4.888888888888889
2025-02-10 00:00:00,23,3.888888888888889
2025-02-10 00:00:00,24,4.444444444444445
2025-02-10 00:00:00,25,3.5555555555555554
2025-02-10 00:00:00,26,4.444444444444445
